timestamp,type,source,sample_rate,duration,sample_index,time,samples
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,87,0.0106,-4.4567
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,88,0.0107,-3.1067
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,89,0.0109,-1.5304
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,90,0.011,-0.051
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,91,0.0111,1.1188
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,92,0.0112,1.9525
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,93,0.0114,2.5929
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,94,0.0115,3.2536
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,95,0.0116,4.0866
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,96,0.0117,5.0788
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,97,0.0118,6.0302
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,98,0.012,6.6242
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,99,0.0121,6.5614
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,100,0.0122,5.6965
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,101,0.0123,4.1157
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,102,0.0125,2.1181
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,103,0.0126,0.1084
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,104,0.0127,-1.5536
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,105,0.0128,-2.6799
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,106,0.0129,-3.3035
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,107,0.0131,-3.6306
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,108,0.0132,-3.9198
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,109,0.0133,-4.3461
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,110,0.0134,-4.9126
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,111,0.0135,-5.4505
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,112,0.0137,-5.7064
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,113,0.0138,-5.4746
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,114,0.0139,-4.7125
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,115,0.014,-3.5818
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,116,0.0142,-2.3955
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,117,0.0143,-1.492
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,118,0.0144,-1.0913
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,119,0.0145,-1.2
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,120,0.0146,-1.6061
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,121,0.0148,-1.9698
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,122,0.0149,-1.967
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,123,0.015,-1.4249
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,124,0.0151,-0.3879
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,125,0.0153,0.9118
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,126,0.0154,2.1659
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,127,0.0155,3.1286
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,128,0.0156,3.7198
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,129,0.0157,4.0451
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,130,0.0159,4.325
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,131,0.016,4.7664
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,132,0.0161,5.4401
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,133,0.0162,6.2212
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,134,0.0164,6.8236
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,135,0.0165,6.9157
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,136,0.0166,6.2656
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,137,0.0167,4.8516
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,138,0.0168,2.8864
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,139,0.017,0.7436
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,140,0.0171,-1.1807
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,141,0.0172,-2.6126
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,142,0.0173,-3.4864
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,143,0.0175,-3.9365
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,144,0.0176,-4.2031
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,145,0.0177,-4.4956
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,146,0.0178,-4.881
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,147,0.0179,-5.2469
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,148,0.0181,-5.3578
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,149,0.0182,-4.9773
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,150,0.0183,-3.9987
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,151,0.0184,-2.5207
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,152,0.0186,-0.8321
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,153,0.0187,0.692
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,154,0.0188,1.7367
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,155,0.0189,2.172
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,156,0.019,2.1006
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,157,0.0192,1.8059
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,158,0.0193,1.6251
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,159,0.0194,1.8034
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,160,0.0195,2.3938
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,161,0.0197,3.247
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,162,0.0198,4.0924
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,163,0.0199,4.6711
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,164,0.02,4.8589
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,165,0.0201,4.7205
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,166,0.0203,4.4718
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,167,0.0204,4.3659
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,168,0.0205,4.5588
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,169,0.0206,5.0168
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,170,0.0208,5.5121
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,171,0.0209,5.71
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,172,0.021,5.3109
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,173,0.0211,4.1848
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,174,0.0212,2.4366
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,175,0.0214,0.3734
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,176,0.0215,-1.6117
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,177,0.0216,-3.1887
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,178,0.0217,-4.2059
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,179,0.0219,-4.7222
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,180,0.022,-4.945
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,181,0.0221,-5.1045
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,182,0.0222,-5.3263
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,183,0.0223,-5.5609
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,184,0.0225,-5.605
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,185,0.0226,-5.204
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,186,0.0227,-4.1883
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,187,0.0228,-2.5786
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,188,0.0229,-0.6099
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,189,0.0231,1.3407
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,190,0.0232,2.892
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,191,0.0233,3.8022
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,192,0.0234,4.0555
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,193,0.0236,3.8535
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,194,0.0237,3.5153
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,195,0.0238,3.3331
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,196,0.0239,3.4477
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,197,0.024,3.799
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,198,0.0242,4.1712
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,199,0.0243,4.3104
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,200,0.0244,4.0574
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,201,0.0245,3.433
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,202,0.0247,2.6349
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,203,0.0248,1.9476
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,204,0.0249,1.606
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,205,0.025,1.6772
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,206,0.0251,2.0154
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,207,0.0253,2.3138
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,208,0.0254,2.2319
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,209,0.0255,1.5421
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,210,0.0256,0.2314
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,211,0.0258,-1.4881
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,212,0.0259,-3.2634
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,213,0.026,-4.7418
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,214,0.0261,-5.7058
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,215,0.0262,-6.1419
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,216,0.0264,-6.2149
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,217,0.0265,-6.1627
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,218,0.0266,-6.1623
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,219,0.0267,-6.2311
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,220,0.0269,-6.212
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,221,0.027,-5.8475
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,222,0.0271,-4.9125
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,223,0.0272,-3.3405
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,224,0.0273,-1.2863
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,225,0.0275,0.9083
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,226,0.0276,2.8316
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,227,0.0277,4.1533
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,228,0.0278,4.7426
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,229,0.028,4.7025
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,230,0.0281,4.306
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,231,0.0282,3.8649
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,232,0.0283,3.5909
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,233,0.0284,3.5111
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,234,0.0286,3.4757
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,235,0.0287,3.2506
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,236,0.0288,2.6508
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,237,0.0289,1.6495
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,238,0.0291,0.4112
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,239,0.0292,-0.7683
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,240,0.0293,-1.5894
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,241,0.0294,-1.8842
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,242,0.0295,-1.699
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,243,0.0297,-1.2828
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,244,0.0298,-0.9856
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,245,0.0299,-1.1113
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,246,0.03,-1.7889
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,247,0.0302,-2.9193
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,248,0.0303,-4.2212
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,249,0.0304,-5.3526
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,250,0.0305,-6.0541
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,251,0.0306,-6.2481
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,252,0.0308,-6.0517
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,253,0.0309,-5.6977
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,254,0.031,-5.4054
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,255,0.0311,-5.2608
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,256,0.0312,-5.1651
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,257,0.0314,-4.8764
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,258,0.0315,-4.127
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,259,0.0316,-2.762
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,260,0.0317,-0.8362
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,261,0.0319,1.379
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,262,0.032,3.4818
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,263,0.0321,5.086
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,264,0.0322,5.9605
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,265,0.0323,6.1041
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,266,0.0325,5.722
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,267,0.0326,5.1183
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,268,0.0327,4.5539
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,269,0.0328,4.1353
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,270,0.033,3.7835
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,271,0.0331,3.2961
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,272,0.0332,2.4704
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,273,0.0333,1.2297
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,274,0.0334,-0.3103
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,275,0.0336,-1.8667
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,276,0.0337,-3.0971
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,277,0.0338,-3.7429
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,278,0.0339,-3.7423
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,279,0.0341,-3.2607
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,280,0.0342,-2.6245
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,281,0.0343,-2.1847
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,282,0.0344,-2.1723
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,283,0.0345,-2.6076
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,284,0.0347,-3.3031
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,285,0.0348,-3.9571
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,286,0.0349,-4.2933
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,287,0.035,-4.1823
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,288,0.0352,-3.6904
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,289,0.0353,-3.0339
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,290,0.0354,-2.4631
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,291,0.0355,-2.13
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,292,0.0356,-2.0048
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,293,0.0358,-1.8804
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,294,0.0359,-1.4654
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,295,0.036,-0.5244
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,296,0.0361,0.9991
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,297,0.0363,2.9327
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,298,0.0364,4.9248
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,299,0.0365,6.5715
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,300,0.0366,7.5666
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,301,0.0367,7.8093
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,302,0.0369,7.4234
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,303,0.037,6.6812
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,304,0.0371,5.87
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,305,0.0372,5.1622
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,306,0.0374,4.5497
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,307,0.0375,3.8703
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,308,0.0376,2.9126
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,309,0.0377,1.549
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,310,0.0378,-0.1684
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,311,0.038,-1.9952
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,312,0.0381,-3.5749
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,313,0.0382,-4.5777
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,314,0.0383,-4.8352
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,315,0.0385,-4.4119
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,316,0.0386,-3.5784
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,317,0.0387,-2.6992
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,318,0.0388,-2.0833
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,319,0.0389,-1.8639
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,320,0.0391,-1.9595
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,321,0.0392,-2.1318
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,322,0.0393,-2.1105
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,323,0.0394,-1.7279
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,324,0.0396,-0.999
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,325,0.0397,-0.1126
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,326,0.0398,0.6642
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,327,0.0399,1.1192
2026-06-17T14:43:46,Audio,Microphone,8192,0.4999,328,0.04,1.2067
